id,artists,duration_ms,name,popularity,music_composer,release_date,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6Cffn0tj5iYsUxWajso2zy,"Ghibran, Padmalatha",273506,Dhaagam Theera,11,Ghibran,2014-06-28,Amarakaaviyam (Original Motion Picture Soundtrack),0.638,0.616,0,-7.032,1,0.0411,0.859,0.000156,0.0828,0.271,119.964,audio_features,spotify:track:6Cffn0tj5iYsUxWajso2zy,https://api.spotify.com/v1/tracks/6Cffn0tj5iYsUxWajso2zy,https://api.spotify.com/v1/audio-analysis/6Cffn0tj5iYsUxWajso2zy,273507,4
2tGERsxjxNEi3gtklzvobB,"Ghibran, K. S. Chithra",281000,Mounam Paesum,26,Ghibran,2014-06-28,Amarakaaviyam (Original Motion Picture Soundtrack),0.457,0.588,0,-6.092,0,0.0361,0.835,0.00014,0.183,0.41,160.065,audio_features,spotify:track:2tGERsxjxNEi3gtklzvobB,https://api.spotify.com/v1/tracks/2tGERsxjxNEi3gtklzvobB,https://api.spotify.com/v1/audio-analysis/2tGERsxjxNEi3gtklzvobB,281000,3
5QB2sueJ6pls6umOkZEDyP,"Ghibran, Yazin Nizar, Thomson Andrews",268160,Saridhaana Saridhaana,15,Ghibran,2014-06-28,Amarakaaviyam (Original Motion Picture Soundtrack),0.529,0.863,0,-4.329,0,0.0332,0.528,2.29e-05,0.0919,0.513,148.954,audio_features,spotify:track:5QB2sueJ6pls6umOkZEDyP,https://api.spotify.com/v1/tracks/5QB2sueJ6pls6umOkZEDyP,https://api.spotify.com/v1/audio-analysis/5QB2sueJ6pls6umOkZEDyP,268160,4
3uIaTbDeDOBCeVwdWl5o4I,"Ghibran, Haricharan, Padmalatha",291333,Edhedho Ennamvandhu,21,Ghibran,2014-06-28,Amarakaaviyam (Original Motion Picture Soundtrack),0.459,0.584,10,-5.157,1,0.0291,0.63,6.56e-05,0.0658,0.427,179.867,audio_features,spotify:track:3uIaTbDeDOBCeVwdWl5o4I,https://api.spotify.com/v1/tracks/3uIaTbDeDOBCeVwdWl5o4I,https://api.spotify.com/v1/audio-analysis/3uIaTbDeDOBCeVwdWl5o4I,291333,1
2EmoaXUqkNFzIj6L9Oy0uy,"Shankar Mahadevan, Harini",348786,Kadhal Yaanai,42,Harris Jayaraj,2005-06-17,Anniyan (Original Motion Picture Soundtrack),0.819,0.703,10,-8.506,0,0.0946,0.0913,4.24e-05,0.129,0.699,104.931,audio_features,spotify:track:2EmoaXUqkNFzIj6L9Oy0uy,https://api.spotify.com/v1/tracks/2EmoaXUqkNFzIj6L9Oy0uy,https://api.spotify.com/v1/audio-analysis/2EmoaXUqkNFzIj6L9Oy0uy,348787,4
5FF8zFVcdfylo72ANbh9wV,"Leslee Lewis, Andrea Jeremiah, Vasundhara Das",325000,Kannum Kannum,41,Harris Jayaraj,2005-06-17,Anniyan (Original Motion Picture Soundtrack),0.82,0.716,11,-8.315,0,0.0638,0.0818,2.53e-05,0.272,0.831,121.01,audio_features,spotify:track:5FF8zFVcdfylo72ANbh9wV,https://api.spotify.com/v1/tracks/5FF8zFVcdfylo72ANbh9wV,https://api.spotify.com/v1/audio-analysis/5FF8zFVcdfylo72ANbh9wV,325000,4
7JqpYvigO9X4QY3W9QTArZ,"Haricharan, Yuvan Shankar Raja",322013,Arabu Naadu,48,"Yuvan Shankar Raja, Vaali, Snehan",2007-06-30,Thottal Poo Malarum,0.745,0.46,5,-9.92,0,0.0614,0.0952,1.06e-06,0.0751,0.802,84.994,audio_features,spotify:track:7JqpYvigO9X4QY3W9QTArZ,https://api.spotify.com/v1/tracks/7JqpYvigO9X4QY3W9QTArZ,https://api.spotify.com/v1/audio-analysis/7JqpYvigO9X4QY3W9QTArZ,322013,4
4GFeCQY6Ai8rgq2IsSvUgv,Mahua Kamat,294840,Konjam Konjam,37,Yuvan Shankar Raja,2005,Arinthum Ariyamalum (Original Motion Picture Soundtrack),0.847,0.648,8,-5.841,0,0.0551,0.381,1.37e-06,0.131,0.935,130.06,audio_features,spotify:track:4GFeCQY6Ai8rgq2IsSvUgv,https://api.spotify.com/v1/tracks/4GFeCQY6Ai8rgq2IsSvUgv,https://api.spotify.com/v1/audio-analysis/4GFeCQY6Ai8rgq2IsSvUgv,294840,4
0Q1uCKplCYa0s4RoQ7QLTK,"Sathyan, Chinmayi",232920,Sil Sil Mazhaiye,35,Yuvan Shankar Raja,2005,Arinthum Ariyamalum (Original Motion Picture Soundtrack),0.851,0.878,10,-4.895,1,0.0543,0.131,1.42e-05,0.0516,0.962,119.963,audio_features,spotify:track:0Q1uCKplCYa0s4RoQ7QLTK,https://api.spotify.com/v1/tracks/0Q1uCKplCYa0s4RoQ7QLTK,https://api.spotify.com/v1/audio-analysis/0Q1uCKplCYa0s4RoQ7QLTK,232920,4
786zTT1pptWVOMCtAvTctr,"Anushka Manchanda, Premgi Amaren",275400,Thee Pidikka,43,Yuvan Shankar Raja,2005,Arinthum Ariyamalum (Original Motion Picture Soundtrack),0.863,0.871,10,-4.495,0,0.0789,0.0885,8.02e-05,0.157,0.764,99.983,audio_features,spotify:track:786zTT1pptWVOMCtAvTctr,https://api.spotify.com/v1/tracks/786zTT1pptWVOMCtAvTctr,https://api.spotify.com/v1/audio-analysis/786zTT1pptWVOMCtAvTctr,275400,4
0k6AyJZ0n7kTkTrPGgkiYI,"Ranjith Govind, Sujatha",252760,Yela Yela,27,Yuvan Shankar Raja,2005,Arinthum Ariyamalum (Original Motion Picture Soundtrack),0.797,0.838,5,-6.815,0,0.135,0.0666,4.2e-05,0.0823,0.698,89.99,audio_features,spotify:track:0k6AyJZ0n7kTkTrPGgkiYI,https://api.spotify.com/v1/tracks/0k6AyJZ0n7kTkTrPGgkiYI,https://api.spotify.com/v1/audio-analysis/0k6AyJZ0n7kTkTrPGgkiYI,252760,4
1AGx8JfyIglKFyBbe1ZMBQ,"Nivas, Janaki Iyer",292623,Arumbey,27,Various Artists,2018-04-04,Kaali (Original Motion Picture Soundtrack),0.661,0.607,0,-6.894,1,0.0337,0.245,0.0,0.125,0.46,129.87,audio_features,spotify:track:1AGx8JfyIglKFyBbe1ZMBQ,https://api.spotify.com/v1/tracks/1AGx8JfyIglKFyBbe1ZMBQ,https://api.spotify.com/v1/audio-analysis/1AGx8JfyIglKFyBbe1ZMBQ,292624,1
1twPcw86LFbj5vHvlovmjP,"Bindhumalini, Vedanth Bharadwaj, Vasu Dixit",230058,Party song (Uchcham thodum Anbin Kodi),18,"Bindhumalini, Vedanth Bharadwaj",2017-09-15,Aruvi (Original Motion Picture Soundtrack),0.669,0.598,6,-6.408,0,0.0309,0.0475,0.00107,0.0858,0.612,139.933,audio_features,spotify:track:1twPcw86LFbj5vHvlovmjP,https://api.spotify.com/v1/tracks/1twPcw86LFbj5vHvlovmjP,https://api.spotify.com/v1/audio-analysis/1twPcw86LFbj5vHvlovmjP,230059,4
0fid6NmRybECHkbb0mJEf3,"Bindhumalini, Vedanth Bharadwaj",255678,Liberty Song (Cement Kaadu),16,"Bindhumalini, Vedanth Bharadwaj",2017-09-15,Aruvi (Original Motion Picture Soundtrack),0.846,0.799,2,-6.819,1,0.0547,0.436,0.0593,0.107,0.427,124.981,audio_features,spotify:track:0fid6NmRybECHkbb0mJEf3,https://api.spotify.com/v1/tracks/0fid6NmRybECHkbb0mJEf3,https://api.spotify.com/v1/audio-analysis/0fid6NmRybECHkbb0mJEf3,255679,4
6uudtMouobDnxJvLhGS3PE,"Hariharan, Sujatha",264782,Thadakku,27,"Vijay, Trisha",2013-03-28,Aathi (Original Motion Picture Soundtrack),0.847,0.823,2,-5.767,1,0.0847,0.0998,0.000226,0.118,0.815,108.999,audio_features,spotify:track:6uudtMouobDnxJvLhGS3PE,https://api.spotify.com/v1/tracks/6uudtMouobDnxJvLhGS3PE,https://api.spotify.com/v1/audio-analysis/6uudtMouobDnxJvLhGS3PE,264783,4
3S4ELYAcxunw60elgJwAwn,"G. V. Prakash, Andrea Jeremiah",356960,Maalai Neram,39,G. V. Prakash,2009-06-04,Aayirathil Oruvan (Original Motion Picture Soundtrack),0.563,0.428,10,-10.57,1,0.0424,0.826,0.000232,0.103,0.378,71.904,audio_features,spotify:track:3S4ELYAcxunw60elgJwAwn,https://api.spotify.com/v1/tracks/3S4ELYAcxunw60elgJwAwn,https://api.spotify.com/v1/audio-analysis/3S4ELYAcxunw60elgJwAwn,356960,4
322xF47eamMLy7tFWtJHzF,"G. V. Prakash, Dhanush, Aishwarya R Dhanush, Andrea Jeremiah",271746,Un Mela Aasadhaan,49,G. V. Prakash,2009-06-04,Aayirathil Oruvan (Original Motion Picture Soundtrack),0.732,0.563,10,-10.155,0,0.128,0.191,0.000141,0.0759,0.563,169.943,audio_features,spotify:track:322xF47eamMLy7tFWtJHzF,https://api.spotify.com/v1/tracks/322xF47eamMLy7tFWtJHzF,https://api.spotify.com/v1/audio-analysis/322xF47eamMLy7tFWtJHzF,271747,4
2LqMM3RDo4bUpbKkhDdKeC,"G. V. Prakash, Navin Iyer",209400,Celebration of Life,39,G. V. Prakash,2009-06-04,Aayirathil Oruvan (Original Motion Picture Soundtrack),0.353,0.589,10,-11.565,0,0.063,0.3,0.711,0.121,0.245,175.034,audio_features,spotify:track:2LqMM3RDo4bUpbKkhDdKeC,https://api.spotify.com/v1/tracks/2LqMM3RDo4bUpbKkhDdKeC,https://api.spotify.com/v1/audio-analysis/2LqMM3RDo4bUpbKkhDdKeC,209400,3
4WXA81uAJGyMzrdMsKNStW,"Udit Narayan, Tippu",110752,Yelo Machi Machi,18,Vidyasagar,2003-01-14,Anbe Sivam (Original Motion Picture Soundtrack),0.887,0.536,1,-12.416,1,0.088,0.0347,4.52e-06,0.196,0.539,110.008,audio_features,spotify:track:4WXA81uAJGyMzrdMsKNStW,https://api.spotify.com/v1/tracks/4WXA81uAJGyMzrdMsKNStW,https://api.spotify.com/v1/audio-analysis/4WXA81uAJGyMzrdMsKNStW,110753,4
3CLeQFsP3FFHgftKCCFQuq,"S. P. Balasubrahmanyam, Saindhavi",278346,Mounamey,20,Vidyasagar,2003-01-14,Anbe Sivam (Original Motion Picture Soundtrack),0.657,0.297,7,-13.639,1,0.062,0.271,0.0,0.0866,0.367,91.961,audio_features,spotify:track:3CLeQFsP3FFHgftKCCFQuq,https://api.spotify.com/v1/tracks/3CLeQFsP3FFHgftKCCFQuq,https://api.spotify.com/v1/audio-analysis/3CLeQFsP3FFHgftKCCFQuq,278347,4
61EM7d7VkUBjusPm1EQreO,"Kamal Haasan, Udit Narayan",244966,Yelo Machi Machi,29,Vidyasagar,2003-01-14,Anbe Sivam (Original Motion Picture Soundtrack),0.793,0.512,5,-11.32,0,0.149,0.0418,1.63e-06,0.194,0.545,82.466,audio_features,spotify:track:61EM7d7VkUBjusPm1EQreO,https://api.spotify.com/v1/tracks/61EM7d7VkUBjusPm1EQreO,https://api.spotify.com/v1/audio-analysis/61EM7d7VkUBjusPm1EQreO,244966,3
1nUHkHu3S9Jg71nNgm7Zq2,"Vijay Prakash, Sadhana Sargam",269213,Poovasam,36,Vidyasagar,2003-01-14,Anbe Sivam (Original Motion Picture Soundtrack),0.671,0.361,9,-11.689,1,0.0628,0.0698,6.21e-06,0.0694,0.462,132.825,audio_features,spotify:track:1nUHkHu3S9Jg71nNgm7Zq2,https://api.spotify.com/v1/tracks/1nUHkHu3S9Jg71nNgm7Zq2,https://api.spotify.com/v1/audio-analysis/1nUHkHu3S9Jg71nNgm7Zq2,269213,4
02kmR5iBEtrtb7kneP6bn0,"Kamal Haasan, Karthik",261093,Anbe Sivam,41,Vidyasagar,2003-01-14,Anbe Sivam (Original Motion Picture Soundtrack),0.472,0.355,7,-13.405,0,0.0308,0.263,0.00013,0.0949,0.505,149.805,audio_features,spotify:track:02kmR5iBEtrtb7kneP6bn0,https://api.spotify.com/v1/tracks/02kmR5iBEtrtb7kneP6bn0,https://api.spotify.com/v1/audio-analysis/02kmR5iBEtrtb7kneP6bn0,261093,4
1jcHOVANDK94K5UXQLs8Fz,"Yuvan Shankar Raja, Karthi, Premgi Amaren, Priya Hemesh",268893,Mississippi,27,Yuvan Shankar Raja,2013-08-21,Biriyani (Original Motion Picture Soundtrack),0.899,0.389,8,-9.463,1,0.378,0.161,1.09e-05,0.141,0.366,88.0,audio_features,spotify:track:1jcHOVANDK94K5UXQLs8Fz,https://api.spotify.com/v1/tracks/1jcHOVANDK94K5UXQLs8Fz,https://api.spotify.com/v1/audio-analysis/1jcHOVANDK94K5UXQLs8Fz,268893,4
6LtQGnMSsQ859t930Anbyk,"D. Imman, Luksimi Sivaneswaralingam",264314,Senthoora,49,D. Imman,2016-12-03,Bogan (Original Motion Picture Soundtrack),0.427,0.646,4,-1.708,0,0.03,0.163,0.0,0.301,0.543,159.998,audio_features,spotify:track:6LtQGnMSsQ859t930Anbyk,https://api.spotify.com/v1/tracks/6LtQGnMSsQ859t930Anbyk,https://api.spotify.com/v1/audio-analysis/6LtQGnMSsQ859t930Anbyk,264314,3
4dOmlRarwG6KLPZyeSDOye,"Kay Kay, Malathy Laxman, Timmy, Chinmayi",264640,Kathalikkum,42,Harris Jayaraj,2004-04-12,Chellamay,0.786,0.794,9,-8.353,0,0.0462,0.303,0.000216,0.128,0.914,126.141,audio_features,spotify:track:4dOmlRarwG6KLPZyeSDOye,https://api.spotify.com/v1/tracks/4dOmlRarwG6KLPZyeSDOye,https://api.spotify.com/v1/audio-analysis/4dOmlRarwG6KLPZyeSDOye,264640,4
1rIcQzICRMvKibIjmncSN9,"S. P. Balasubrahmanyam, K. S. Chithra",314120,Yaaro - Duet Version,39,Yuvan Shankar Raja,2013-04-19,Chennai-600028 (Original Motion Picture Soundtrack),0.559,0.739,7,-7.039,0,0.0822,0.0222,0.00416,0.095,0.711,128.708,audio_features,spotify:track:1rIcQzICRMvKibIjmncSN9,https://api.spotify.com/v1/tracks/1rIcQzICRMvKibIjmncSN9,https://api.spotify.com/v1/audio-analysis/1rIcQzICRMvKibIjmncSN9,314120,4
2h0HT7nycVvIite5nlSCGM,"Ranjith Govind, Tippu, Haricharan, Karthik, Premji Amaren",236800,Jalsa,37,Yuvan Shankar Raja,2013-04-19,Chennai-600028 (Original Motion Picture Soundtrack),0.902,0.593,7,-7.717,1,0.129,0.0109,0.00347,0.813,0.604,99.999,audio_features,spotify:track:2h0HT7nycVvIite5nlSCGM,https://api.spotify.com/v1/tracks/2h0HT7nycVvIite5nlSCGM,https://api.spotify.com/v1/audio-analysis/2h0HT7nycVvIite5nlSCGM,236800,4
1HMvIywTiZELxCvdqdkNQ7,"Shankar Mahadevan, Premgi Amaren",253986,Saroja Saman Nikolo,37,Yuvan Shankar Raja,2013-04-19,Chennai-600028 (Original Motion Picture Soundtrack),0.702,0.87,0,-8.72,0,0.0877,0.146,1.19e-06,0.279,0.808,80.01,audio_features,spotify:track:1HMvIywTiZELxCvdqdkNQ7,https://api.spotify.com/v1/tracks/1HMvIywTiZELxCvdqdkNQ7,https://api.spotify.com/v1/audio-analysis/1HMvIywTiZELxCvdqdkNQ7,253987,4
7gCb4oaekQrV3mPio9yPGR,"S. P. B. Charan, Venket Prabu",300573,Yaaro (Friendship),28,Yuvan Shankar Raja,2013-04-19,Chennai-600028 (Original Motion Picture Soundtrack),0.724,0.673,9,-8.281,0,0.0562,0.0393,2.4e-05,0.198,0.582,129.958,audio_features,spotify:track:7gCb4oaekQrV3mPio9yPGR,https://api.spotify.com/v1/tracks/7gCb4oaekQrV3mPio9yPGR,https://api.spotify.com/v1/audio-analysis/7gCb4oaekQrV3mPio9yPGR,300573,4
4w4592PKZilgQoawzmyqJH,Naveen Madhav,274800,Kathala Kannala,38,Sundar C. Babu,2020-02-29,Anjathe (Original Motion Picture Soundtrack),0.744,0.857,8,-3.12,1,0.0845,0.104,2.04e-06,0.0504,0.598,136.017,audio_features,spotify:track:4w4592PKZilgQoawzmyqJH,https://api.spotify.com/v1/tracks/4w4592PKZilgQoawzmyqJH,https://api.spotify.com/v1/audio-analysis/4w4592PKZilgQoawzmyqJH,274800,4
7n4GB3QiubVfqaPtAschD0,Shweta Mohan,284546,Manasukkul,13,Sundar C. Babu,2020-02-29,Anjathe (Original Motion Picture Soundtrack),0.699,0.631,5,-4.273,0,0.0262,0.15,0.000488,0.101,0.89,114.98,audio_features,spotify:track:7n4GB3QiubVfqaPtAschD0,https://api.spotify.com/v1/tracks/7n4GB3QiubVfqaPtAschD0,https://api.spotify.com/v1/audio-analysis/7n4GB3QiubVfqaPtAschD0,284547,4
5i2HAgKyxC6NRlsiAgofe8,Myskkin,245266,Kanadhasan Karaikudi,34,Sundar C. Babu,2020-02-29,Anjathe (Original Motion Picture Soundtrack),0.842,0.63,8,-5.64,0,0.0433,0.0868,0.0,0.0836,0.869,114.974,audio_features,spotify:track:5i2HAgKyxC6NRlsiAgofe8,https://api.spotify.com/v1/tracks/5i2HAgKyxC6NRlsiAgofe8,https://api.spotify.com/v1/audio-analysis/5i2HAgKyxC6NRlsiAgofe8,245267,4
3theFLlyebfIuKUocUblCx,K. S. Chithra,335168,Thathithom,7,Various Artists,2021-01-21,Azhagan,0.659,0.629,9,-8.583,1,0.0419,0.461,0.312,0.122,0.738,89.053,audio_features,spotify:track:3theFLlyebfIuKUocUblCx,https://api.spotify.com/v1/tracks/3theFLlyebfIuKUocUblCx,https://api.spotify.com/v1/audio-analysis/3theFLlyebfIuKUocUblCx,335168,4
5LW9GbAq0qfcQYauTM0vsZ,"S. P. Balasubrahmanyam, Sadana",192240,Sangeetha Swarangal,29,Various Artists,2021-01-21,Azhagan,0.776,0.378,9,-14.032,0,0.0427,0.883,0.0272,0.0966,0.707,115.098,audio_features,spotify:track:5LW9GbAq0qfcQYauTM0vsZ,https://api.spotify.com/v1/tracks/5LW9GbAq0qfcQYauTM0vsZ,https://api.spotify.com/v1/audio-analysis/5LW9GbAq0qfcQYauTM0vsZ,192240,4
2ZcVh5R9OTxYpyeuwcM0gU,Bharathwaj,302306,Gnyabagam Varudae,22,Bharathwaj,2004,Autograph (Original Motion Picture Soundtrack),0.653,0.455,2,-10.373,1,0.0432,0.192,6.17e-06,0.101,0.655,74.98,audio_features,spotify:track:2ZcVh5R9OTxYpyeuwcM0gU,https://api.spotify.com/v1/tracks/2ZcVh5R9OTxYpyeuwcM0gU,https://api.spotify.com/v1/audio-analysis/2ZcVh5R9OTxYpyeuwcM0gU,302307,4
2ev8Lw6AV8ta2ghwJdAbCC,"Harish Raghavendra, Reshmi",322133,Manasukkulle Dhagam,35,Bharathwaj,2004,Autograph (Original Motion Picture Soundtrack),0.751,0.736,9,-7.392,0,0.0334,0.041,1.07e-05,0.0382,0.769,131.977,audio_features,spotify:track:2ev8Lw6AV8ta2ghwJdAbCC,https://api.spotify.com/v1/tracks/2ev8Lw6AV8ta2ghwJdAbCC,https://api.spotify.com/v1/audio-analysis/2ev8Lw6AV8ta2ghwJdAbCC,322133,4
6VVaDd6bf8jCS2FNu8xy1T,"Sean Roldan, Gautham Vasudev Menon",252290,Edhuvaraiyo,26,Anirudh Ravichander,2018-07-05,Kolamaavu Kokila (CoCo),0.574,0.558,6,-7.668,0,0.0347,0.0663,1.79e-05,0.139,0.392,81.004,audio_features,spotify:track:6VVaDd6bf8jCS2FNu8xy1T,https://api.spotify.com/v1/tracks/6VVaDd6bf8jCS2FNu8xy1T,https://api.spotify.com/v1/audio-analysis/6VVaDd6bf8jCS2FNu8xy1T,252291,4
4BetwFaujULDbSum3J4osB,Abhay Jodhpurkar,242222,Kalyaana Vayasu,28,Anirudh Ravichander,2018-07-05,Kolamaavu Kokila (CoCo),0.577,0.834,6,-2.079,1,0.207,0.123,9.95e-06,0.0733,0.682,107.966,audio_features,spotify:track:4BetwFaujULDbSum3J4osB,https://api.spotify.com/v1/tracks/4BetwFaujULDbSum3J4osB,https://api.spotify.com/v1/audio-analysis/4BetwFaujULDbSum3J4osB,242222,4
3FyXqEGHphUndgu5NcxTGF,"Vijay Yesudas, Arunraja Kamaraj",179565,Gun-in Kadhal,29,Anirudh Ravichander,2018-07-05,Kolamaavu Kokila (CoCo),0.67,0.87,7,-7.659,0,0.061,0.0546,0.00066,0.0934,0.186,132.976,audio_features,spotify:track:3FyXqEGHphUndgu5NcxTGF,https://api.spotify.com/v1/tracks/3FyXqEGHphUndgu5NcxTGF,https://api.spotify.com/v1/audio-analysis/3FyXqEGHphUndgu5NcxTGF,179566,4
5FaFha5QbFcF5uqEeOAh71,"Santhosh Narayanan, R. R., Divya Ramani",261003,Manasula Soora Kaathey,38,Santhosh Narayanan,2014-02-18,Cuckoo (Original Motion Picture Soundtrack),0.461,0.322,11,-11.706,0,0.0333,0.933,0.0382,0.0691,0.31,81.608,audio_features,spotify:track:5FaFha5QbFcF5uqEeOAh71,https://api.spotify.com/v1/tracks/5FaFha5QbFcF5uqEeOAh71,https://api.spotify.com/v1/audio-analysis/5FaFha5QbFcF5uqEeOAh71,261004,4
0FS8IXxOxUVX24aelwkBJv,"Santhosh Narayanan, Kalyani Nair, Pradeep Kumar",297783,Agasatha,39,Santhosh Narayanan,2014-02-18,Cuckoo (Original Motion Picture Soundtrack),0.546,0.33,2,-9.346,0,0.0283,0.928,2.46e-06,0.154,0.569,129.924,audio_features,spotify:track:0FS8IXxOxUVX24aelwkBJv,https://api.spotify.com/v1/tracks/0FS8IXxOxUVX24aelwkBJv,https://api.spotify.com/v1/audio-analysis/0FS8IXxOxUVX24aelwkBJv,297783,4
1E46934W4Tjw0sAeM6ohHJ,Gowtham Bharadwaj,146912,Aagaasa Veedu Kattum,14,Justin Prabhakaran,2019-07-23,Dear Comrade,0.508,0.254,0,-10.467,1,0.0382,0.753,0.0,0.321,0.634,178.92,audio_features,spotify:track:1E46934W4Tjw0sAeM6ohHJ,https://api.spotify.com/v1/tracks/1E46934W4Tjw0sAeM6ohHJ,https://api.spotify.com/v1/audio-analysis/1E46934W4Tjw0sAeM6ohHJ,146912,4
1cdLVmeny9UUT64CkiyL1B,"Sid Sriram, Aishwarya Ravichandran",261572,Pularaadha,40,Justin Prabhakaran,2019-07-23,Dear Comrade,0.561,0.308,7,-9.495,1,0.0251,0.845,5.56e-06,0.212,0.442,97.961,audio_features,spotify:track:1cdLVmeny9UUT64CkiyL1B,https://api.spotify.com/v1/tracks/1cdLVmeny9UUT64CkiyL1B,https://api.spotify.com/v1/audio-analysis/1cdLVmeny9UUT64CkiyL1B,261572,4
5uUWvDkHssvY9qWjVxuGW8,"Nakul Abhyankar, Mohana Bhogaraju",282853,Gira Gira Gira,19,Justin Prabhakaran,2019-07-23,Dear Comrade,0.781,0.488,0,-6.959,1,0.0402,0.46,2.17e-06,0.0832,0.67,139.916,audio_features,spotify:track:5uUWvDkHssvY9qWjVxuGW8,https://api.spotify.com/v1/tracks/5uUWvDkHssvY9qWjVxuGW8,https://api.spotify.com/v1/audio-analysis/5uUWvDkHssvY9qWjVxuGW8,282854,4
3jFdvvQ6Mm3Z9fmjRBn4Mg,Naresh Iyer,269456,Doshthe Takkaru,19,Justin Prabhakaran,2019-07-23,Dear Comrade,0.784,0.818,4,-5.753,1,0.15,0.194,2.33e-05,0.172,0.591,94.987,audio_features,spotify:track:3jFdvvQ6Mm3Z9fmjRBn4Mg,https://api.spotify.com/v1/tracks/3jFdvvQ6Mm3Z9fmjRBn4Mg,https://api.spotify.com/v1/audio-analysis/3jFdvvQ6Mm3Z9fmjRBn4Mg,269457,4
7bBE2Q4cUQUMWGEPvloyVp,"Sathyaprakash, Aishwarya Ravichandran",305217,Naan Varuvean,38,Justin Prabhakaran,2019-07-23,Dear Comrade,0.685,0.657,9,-7.76,1,0.0355,0.191,4.99e-06,0.109,0.307,91.982,audio_features,spotify:track:7bBE2Q4cUQUMWGEPvloyVp,https://api.spotify.com/v1/tracks/7bBE2Q4cUQUMWGEPvloyVp,https://api.spotify.com/v1/audio-analysis/7bBE2Q4cUQUMWGEPvloyVp,305217,4
0C5OO7SpoQgRcHYaK28hCT,Justin Prabhakaran,248523,Azhaipaya,25,Justin Prabhakaran,2019-07-23,Dear Comrade,0.578,0.772,0,-6.284,1,0.0404,0.103,5.01e-05,0.254,0.222,139.889,audio_features,spotify:track:0C5OO7SpoQgRcHYaK28hCT,https://api.spotify.com/v1/tracks/0C5OO7SpoQgRcHYaK28hCT,https://api.spotify.com/v1/audio-analysis/0C5OO7SpoQgRcHYaK28hCT,248524,4
6MnXtzaXUOYQ3SbPuqpZaz,Vijay Yesudas,309000,Kaadhal Vaithu,51,Yuvan Shankar Raja,2007-01-05,Deepavali (Original Motion Picture Soundtrack),0.659,0.776,10,-8.0,0,0.0373,0.0268,0.0674,0.197,0.669,100.247,audio_features,spotify:track:6MnXtzaXUOYQ3SbPuqpZaz,https://api.spotify.com/v1/tracks/6MnXtzaXUOYQ3SbPuqpZaz,https://api.spotify.com/v1/audio-analysis/6MnXtzaXUOYQ3SbPuqpZaz,309000,4
2yzAJ3au0Bj8dAAflZCCjp,"Yuvan Shankar Raja, Haricharan",293013,Rasathi,31,Yuvan Shankar Raja,2011-04-18,Avan Ivan (Original Motion Picture Soundtrack),0.77,0.665,8,-5.784,1,0.0698,0.121,0.000259,0.114,0.436,104.973,audio_features,spotify:track:2yzAJ3au0Bj8dAAflZCCjp,https://api.spotify.com/v1/tracks/2yzAJ3au0Bj8dAAflZCCjp,https://api.spotify.com/v1/audio-analysis/2yzAJ3au0Bj8dAAflZCCjp,293013,4
1Ln8HjhHyMXutl94P6Gfgt,"Yuvan Shankar Raja, Vijay Yesudas, Baby Priyanka, Baby Srinisha, Baby Nithyashree",343426,Oru Malayoram,15,Yuvan Shankar Raja,2011-04-18,Avan Ivan (Original Motion Picture Soundtrack),0.723,0.455,6,-7.647,1,0.0261,0.641,0.000647,0.108,0.271,101.984,audio_features,spotify:track:1Ln8HjhHyMXutl94P6Gfgt,https://api.spotify.com/v1/tracks/1Ln8HjhHyMXutl94P6Gfgt,https://api.spotify.com/v1/audio-analysis/1Ln8HjhHyMXutl94P6Gfgt,343427,4
5aE7vRyR5grPSNsVUSXawl,"Hariharan, Sujatha",345815,Kadhala Kadhala,31,Deva,1996-11-10,Avvai Shanmugi,0.627,0.778,0,-8.293,1,0.0457,0.0469,0.00681,0.141,0.482,102.99,audio_features,spotify:track:5aE7vRyR5grPSNsVUSXawl,https://api.spotify.com/v1/tracks/5aE7vRyR5grPSNsVUSXawl,https://api.spotify.com/v1/audio-analysis/5aE7vRyR5grPSNsVUSXawl,345816,4
2G53OcVphvDNOs08gptddN,Sid Sriram,356718,Maruvaarthai,51,Darbuka Siva,2019-09-01,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),0.56,0.729,8,-6.528,1,0.0303,0.0117,0.000136,0.105,0.259,127.998,audio_features,spotify:track:2G53OcVphvDNOs08gptddN,https://api.spotify.com/v1/tracks/2G53OcVphvDNOs08gptddN,https://api.spotify.com/v1/audio-analysis/2G53OcVphvDNOs08gptddN,356719,4
2zMDYo1o1EVKgt5Xrm7Aoi,Sathyaprakash,361463,Naan Pizhaippeno,33,Darbuka Siva,2019-09-01,Enai Noki Paayum Thota (Original Motion Picture Soundtrack),0.588,0.751,5,-7.823,1,0.0275,0.132,0.0126,0.0993,0.308,123.024,audio_features,spotify:track:2zMDYo1o1EVKgt5Xrm7Aoi,https://api.spotify.com/v1/tracks/2zMDYo1o1EVKgt5Xrm7Aoi,https://api.spotify.com/v1/audio-analysis/2zMDYo1o1EVKgt5Xrm7Aoi,361463,4
